,age,date,operation_type,current_amount,monthly_income,available_credit,transaction_amount
342,38,2023-10-08,P,32903.829767870615,2376.0,78569.38022609577,8590.954574184181
343,27,2023-11-12,T,26949.16493949034,11448.0,78649.98273458662,4701.35180791891
344,31,2023-10-11,R,35578.659694519265,8139.0,128199.9698611201,4066.1250855364115
345,40,2023-11-20,R,30090.182009439744,3489.0,2000.0,6057.207590407168
346,48,2023-11-03,R,32114.92087336378,8006.0,2000.0,3770.07359068127
347,52,2023-09-08,R,47812.35245888437,2964.0,4574.916441085212,3346.2483214599297
348,32,2023-09-01,R,39677.57197953945,15541.0,112844.81027496747,4689.572181376906
349,24,2023-10-28,P,19796.45580622032,20467.0,6306.338611718296,5146.318895109938
350,38,2023-09-19,P,29084.14272204795,1660.0,13655.523861710171,6944.968710690351
351,18,2023-11-07,P,22369.380522078125,5553.0,2000.0,6768.374869460478
352,37,2023-10-03,R,20542.56080231061,976.0,2000.0,8739.021201265079
353,33,2023-09-16,P,31347.264686022263,17830.0,2000.0,5497.674893095201
354,58,2023-09-24,R,28119.353346241278,8688.0,2000.0,4424.3832563151245
355,48,2023-09-22,R,24250.968712728572,9793.0,37979.28971401586,4837.637612370644
356,34,2023-11-01,T,21196.815284541386,12799.0,17894.51275437334,3987.4787088877297
357,30,2023-10-14,R,28198.11538917349,922.0,2000.0,4829.371428696576
358,25,2023-10-07,R,23358.030898809317,20114.0,50589.80433000757,4826.170804742697
359,39,2023-11-08,R,46954.031589451704,6966.0,2000.0,5680.403016253816
360,49,2023-11-24,T,19614.78144920864,12982.0,3906.2637790341023,4050.892044097658
361,45,2023-11-05,P,29375.419557806792,19539.0,42409.886279947226,2740.5010509282715
362,43,2023-10-26,R,21475.581084103993,10813.0,64646.82216744292,9298.010471750264
363,38,2023-11-24,R,29963.362390388553,26776.0,2000.0,4440.316374307436
364,46,2023-10-11,R,42978.25008766906,8399.0,80821.95245689142,5162.727781332744
365,27,2023-09-04,T,27186.19122937084,16542.0,66140.3585903581,3026.598272829053
366,46,2023-10-10,R,37298.17403735977,2104.0,13992.63289748163,2807.8148202290845
367,33,2023-11-24,R,8833.766335070723,7476.0,17222.554861505076,6885.420621506209
368,43,2023-11-08,R,39586.46291541815,3880.0,2000.0,3324.245701589277
369,41,2023-10-26,R,36998.74454244129,17096.0,2000.0,4600.462999351422
370,22,2023-10-11,P,27239.086912207,20885.0,35135.9485353176,1724.4766451259734
371,42,2023-11-14,T,45689.36633519509,14503.0,2000.0,1376.3315641274635
372,34,2023-11-04,T,30595.95530531383,17206.0,2000.0,5036.973202349139
373,45,2023-11-08,R,26745.64366699758,17920.0,161633.23871047143,6418.902113227799
374,18,2023-09-05,T,43256.401635325135,20369.0,2000.0,2225.1780565250674
375,49,2023-09-17,R,43676.031060023306,6974.0,11427.07024927683,3133.972648543283
376,38,2023-10-14,P,23574.3214173425,12937.0,98518.5091433743,5277.298931260264
377,38,2023-09-07,R,19463.151764682225,17441.0,107861.92933527926,4889.988891730078
378,56,2023-09-26,R,42962.2844516517,18053.0,2000.0,567.4498936999198
379,54,2023-11-08,P,15751.849176635113,0.0,2000.0,7270.496268027762
380,24,2023-09-16,P,29914.792931298012,20406.0,75314.7019806453,3307.6774225687427
381,47,2023-10-14,P,42782.178295859616,12276.0,64996.8825303972,5743.7342434642305
382,31,2023-10-22,R,29427.265606050252,5032.0,55754.83296621067,1257.274772367669
383,40,2023-11-25,T,30300.02221098109,4875.0,31637.642212233503,4944.556646165726
384,34,2023-10-18,P,17240.298656152958,24053.0,63710.01274329824,8705.41001641452
385,42,2023-11-28,R,26497.211121455708,7763.0,83946.66823620137,7448.137630264651
386,50,2023-10-25,T,25249.991979159946,0.0,173864.51745051742,7330.416916180296
387,36,2023-10-29,P,18425.510319735644,19537.0,2000.0,4612.426474538717
388,48,2023-11-13,T,45947.34749342013,4074.0,9921.739008119031,6973.071459674742
389,42,2023-09-01,R,28724.62086904625,14126.0,2000.0,6211.958423468333
390,32,2023-11-25,R,37998.4384244665,6290.0,25657.355937996443,7788.933034020035
391,60,2023-09-04,P,29278.135886753098,20689.0,83074.89254413472,757.3962268297755
392,42,2023-10-19,T,20905.374464122462,10441.0,2000.0,2812.3132383472735
393,32,2023-10-02,T,48822.75856699139,8311.0,2000.0,4320.090901458549
394,56,2023-10-01,P,12068.70321638877,11585.0,2000.0,5522.849089129406
395,25,2023-11-21,P,28316.242609547637,798.0,44536.68180431624,7388.271094210448
396,43,2023-10-16,P,37219.94848074192,13903.0,34256.69379467967,5980.173581976163
397,57,2023-09-05,P,24043.937269316317,8512.0,45622.33428842649,8192.505794544246
398,41,2023-11-18,P,44965.435471518314,10821.0,146062.71108547272,200.0
399,47,2023-11-19,T,9887.956540625135,19022.0,132561.24164206436,8786.557674622976
400,34,2023-11-24,P,30337.926785680927,0.0,2000.0,7644.284780930871
401,38,2023-11-18,P,23628.35479487241,5852.0,56388.65665762745,7469.3224964855335
402,54,2023-10-11,P,32798.22558612963,24145.0,2000.0,2564.7692017763857
403,30,2023-09-19,T,10893.48882249026,19006.0,2000.0,4318.275507852371
404,34,2023-10-24,P,26350.596845389744,25210.0,87634.89634545683,4355.0732955852245
405,44,2023-11-01,R,47924.863229531904,12031.0,88973.42889122857,6498.993622803188
406,57,2023-09-09,R,42297.18864777777,12006.0,60898.631061269785,5241.019362872036
407,45,2023-11-21,P,17775.727693993555,14249.0,2000.0,4043.70828981829
408,54,2023-11-10,R,31848.063376325255,4914.0,2000.0,2946.9583540725966
409,45,2023-09-13,R,26717.391991290817,0.0,2000.0,493.35039901262917
410,25,2023-09-02,P,22786.499749455033,229.0,88064.09203085458,6888.899821196053
411,33,2023-10-10,R,34257.673563449134,8095.0,12065.224550313156,2947.697030219428
412,28,2023-11-05,P,36667.20305360811,19122.0,2000.0,4003.191090252407
413,42,2023-10-11,P,33591.39025196308,9741.0,5056.934404703562,7033.740844026968
414,36,2023-10-01,T,41112.44868181461,12462.0,2000.0,3966.7787976211057
415,57,2023-09-01,T,30528.374929683334,5040.0,62561.318021594365,5582.872936503407
416,40,2023-09-21,R,34670.8489552151,9962.0,2000.0,7265.389569103313
417,45,2023-09-02,T,29718.120446628134,21917.0,68794.99657939452,2549.1215257974086
418,26,2023-11-09,P,41500.82184817128,24007.0,2000.0,5466.830512864324
419,32,2023-11-13,P,35735.88230714874,19845.0,2000.0,3104.2642929973845
420,36,2023-09-01,T,31708.990702742598,7890.0,2000.0,6251.211077646809
421,57,2023-11-19,R,38660.79584736781,12574.0,28270.401784423902,5352.165336321917
422,54,2023-11-05,P,39701.33231582446,7156.0,2000.0,3259.49185147577
423,45,2023-10-22,T,25740.83200531356,937.0,2000.0,7000.706044684064
424,40,2023-10-30,R,32962.967851408604,0.0,2000.0,6893.009009777586
425,50,2023-09-10,T,27811.64352933012,8652.0,136606.1091251835,4503.240916158368
426,49,2023-09-19,T,47246.982250602654,18946.0,2000.0,3922.1896624048845
427,32,2023-09-12,T,22769.15252773009,11214.0,75318.05147011057,5315.952516910992
428,45,2023-10-30,R,26458.7831294509,8863.5,2000.0,4627.737003667502
429,32,2023-11-03,P,25716.53143939007,0.0,150348.07839444655,4290.098082508277
430,53,2023-09-20,R,24662.698621084954,0.0,32166.518170500887,1875.4286745063491
431,42,2023-11-24,R,29599.149905304563,26131.0,108567.52705295465,3627.095088741101
432,30,2023-09-30,R,40691.02956143393,15738.0,2000.0,4865.189398332494
433,44,2023-09-28,R,41940.81063442888,4713.0,154806.07449886994,4985.800172580508
434,38,2023-11-06,T,41221.24378522038,10471.0,2000.0,4840.942329551813
435,35,2023-09-18,R,20213.758024611634,0.0,48961.06210588536,4614.12276209631
436,42,2023-09-10,P,32188.95617321094,3658.0,47815.51396098015,6761.318569163386
437,44,2023-10-17,T,30930.77555933433,13097.0,2000.0,4715.067250991398
438,41,2023-11-22,P,33268.49917274936,7925.0,2000.0,5841.505314190641
439,18,2023-11-29,R,25449.044805385416,8489.0,72099.18188274496,4958.521459184485
440,25,2023-10-09,P,17041.03784678207,16271.0,5583.1501337976,3572.6281949207587
441,37,2023-10-31,R,26645.017073364324,4054.0,4546.332738785732,4636.46644083299
442,35,2023-09-08,R,38467.277599707784,7772.0,10306.10303026158,5969.798671911038
443,50,2023-09-03,T,18853.835657083477,7214.0,97360.36617356901,4339.637274816716
444,42,2023-09-27,T,7016.128762784556,20401.0,143138.9892554524,4806.674094532081
445,41,2023-11-28,P,15571.063893693608,18730.0,2874.6239738268087,7561.0038255293275
446,38,2023-10-14,P,44333.71315512045,17228.0,16612.12672156488,4885.431944529509
447,49,2023-11-17,P,31183.948881249496,13271.0,2000.0,1929.3963576406186
448,49,2023-11-16,R,34020.69081633279,13169.0,79753.82792124049,3850.518841732127
449,37,2023-09-12,T,41042.41698419625,6857.0,9834.275088333652,5598.4148297551765
450,35,2023-11-23,T,38759.61381328497,15949.0,46842.918031333684,6722.990777175579
451,39,2023-09-25,P,36644.38595834856,0.0,26973.141039956106,4841.630158148314
452,44,2023-09-13,P,25339.687069469255,12437.0,2000.0,2760.326941585894
453,30,2023-11-03,T,6817.095523997174,14424.0,2000.0,2106.538416870781
454,34,2023-10-21,P,38113.65158013742,17939.0,53028.32127043717,900.7858457689772
455,49,2023-11-19,P,37334.10449753484,32952.0,2000.0,1855.8102178866939
456,38,2023-11-03,P,9369.987352147407,17387.0,2000.0,4779.469869916701
457,33,2023-11-02,T,26057.21852881448,1308.0,29182.577005247877,6049.047588217478
458,42,2023-10-04,R,29619.610183177516,9594.0,105021.16349990186,4581.996991306726
459,41,2023-09-12,P,39196.98590094145,13362.0,2000.0,200.0
460,59,2023-11-24,T,27462.42325204153,420.0,2000.0,6283.748332389521
461,25,2023-09-15,R,36776.6436845878,22773.0,2000.0,6073.339831586546
462,56,2023-09-28,R,17079.757344155994,972.0,33126.26070292508,2937.5349147248976
463,49,2023-11-22,P,29346.11981297494,8358.0,2000.0,3065.337671687147
464,33,2023-09-02,R,26775.360693293533,0.0,2000.0,3051.3080114391405
465,48,2023-09-05,P,50615.95728970316,9967.0,2000.0,5453.139604670977
466,42,2023-09-04,R,8316.778478170145,22839.0,2000.0,7395.240537932511
467,39,2023-09-20,T,19554.41380338555,14016.0,2000.0,8364.927320006484
468,24,2023-11-06,R,37362.76343854387,0.0,12784.75359664741,6057.592216854946
469,34,2023-09-26,P,42418.588115655424,14412.0,2000.0,5276.382219593017
470,41,2023-10-25,R,43586.51747919284,25731.0,75939.91782895614,5065.451374114619
471,24,2023-10-01,T,36851.29075336716,4101.0,154104.2517461398,5124.4686774579895
472,33,2023-10-06,T,34776.213618775626,7908.0,23993.990563576008,3772.0731218888477
473,38,2023-10-26,T,26207.70404234719,11481.0,2000.0,6394.609721786066
474,43,2023-11-28,T,24432.469094478474,1851.0,2000.0,6962.521493908614
475,43,2023-11-22,R,21588.81122132916,2615.0,112644.53612584375,6415.051774330955
476,54,2023-09-05,T,42947.61935032434,18703.0,6929.42575412824,8447.6045054335
477,50,2023-11-22,R,35804.099898358945,6863.0,2000.0,6556.942249567615
478,46,2023-11-12,R,27727.49782636461,201.0,13760.125305060132,2982.1150918310314
479,41,2023-11-08,R,20774.896303853784,3267.0,71420.12559601507,5831.900130298872
480,41,2023-10-29,R,21605.407244945047,24975.0,2000.0,4231.105350285725
481,27,2023-11-03,R,32526.47741744843,18757.0,2000.0,2422.9322142535534
482,44,2023-10-19,R,43285.99749773066,7940.0,62645.479085954685,8364.682371228912
483,38,2023-11-09,P,36754.813353575475,21655.0,2000.0,7118.423491557061
484,26,2023-11-02,R,36789.83851678741,7546.0,60615.8859601323,9920.936493215915
485,37,2023-11-27,P,23898.16005400515,18742.0,2000.0,1420.46108512716
486,39,2023-10-15,T,9810.444768005626,0.0,108116.74779797331,8005.053041551714
487,49,2023-11-02,T,25196.74447889754,11971.0,2000.0,3106.75334100885
488,44,2023-10-13,P,19944.32591412038,16403.0,97199.22121270101,3959.5824721504728
489,50,2023-10-07,R,28831.078041302077,6228.0,164348.35913522134,458.7874200525539
490,35,2023-11-24,P,22499.28271167114,19158.0,50192.905768683675,6378.511957711338
491,37,2023-10-23,P,36715.012119062696,14071.0,2000.0,5068.107353911472
492,56,2023-09-18,T,44168.79973155935,4323.0,2000.0,4951.495042600268
493,47,2023-09-21,T,27077.00276509757,812.0,55625.17757350063,3645.358646533609
494,49,2023-10-07,R,21200.3471821849,3440.0,39338.876754744386,4380.586529603652
495,36,2023-10-28,R,21199.98542412225,18437.0,71021.01549450542,1963.529523757356
496,27,2023-09-29,R,40332.10160643686,13934.0,4369.792236161971,1809.4881253755939
497,52,2023-09-01,R,30807.237545393178,15400.0,2000.0,4005.6133817604928
498,29,2023-09-14,R,30019.736416802607,16940.0,131869.64045474585,5661.919245301893
499,42,2023-09-15,T,26289.42663260879,9183.0,2000.0,4971.7162282092995
500,42,2023-09-27,T,24257.0060741556,10888.0,24410.293348698193,5293.6223090451
501,47,2023-10-03,P,11270.579671616571,16459.0,6342.895024479782,3871.1124405552
502,18,2023-10-03,T,36325.74926706187,3064.0,66500.82308596696,4995.607972419944
503,47,2023-11-16,P,38229.90102033449,0.0,51188.52073835754,8371.942113486462
504,47,2023-10-06,T,18636.135313500876,5385.0,134079.78866830753,6851.95254991492
505,34,2023-11-09,T,24450.922500978097,26484.0,128306.5074101173,5483.991371420504
506,42,2023-09-10,T,36179.77587399507,4416.0,36581.155663904734,4105.6766253047335
507,35,2023-10-03,P,36689.554852778005,13433.0,4563.750463746718,4877.428872858623
508,47,2023-11-15,P,42706.40845876814,19639.5,2000.0,8400.084717229536
509,54,2023-10-31,T,29598.071670179255,6456.0,2000.0,6370.593733614911
510,34,2023-09-04,P,23308.890076567626,17879.0,2000.0,7038.6679599563095
511,50,2023-09-05,P,30431.660560240616,0.0,2000.0,7663.919164335979
512,38,2023-09-27,P,34789.9935526809,20767.0,2000.0,7653.205131798644
513,56,2023-09-16,P,26256.50770491172,16716.0,39678.35473503511,6325.9836249082755
514,46,2023-09-15,R,23125.85402526549,15988.5,2000.0,4962.979814157499
515,42,2023-10-27,P,17694.43317390501,10919.0,106450.45673736783,5825.879587347278
516,30,2023-09-29,R,17610.49478062743,6202.0,145440.78235610295,4891.344481040223
517,56,2023-10-06,R,49231.85951688637,13887.0,2000.0,5022.967889934397
518,32,2023-10-09,P,28017.36613413177,10355.0,41016.5568066265,4098.278835495058
519,50,2023-10-24,R,43742.636076221046,14981.0,2000.0,4171.181762090735
520,35,2023-09-13,T,33826.39128755028,11146.0,34530.063016831635,5648.958727922447
521,31,2023-09-29,R,16326.046733321033,16357.0,2000.0,5486.438795781704
522,56,2023-09-12,R,10384.704833875854,5315.0,2000.0,4193.72626994106
523,42,2023-10-17,P,19531.48386827312,21599.0,44474.37751360085,6751.276830020064
524,32,2023-11-10,T,29190.824077587855,5155.0,2000.0,6693.6487915653
525,32,2023-09-24,P,40471.76669127542,9470.0,11141.97206388549,1774.9309714276792
526,33,2023-09-05,P,23841.53361462645,16724.0,2000.0,2657.5004380146192
527,33,2023-09-30,T,35170.859401629066,2886.0,2000.0,5547.377381830274
528,28,2023-09-18,T,50920.15312182969,2956.0,2000.0,5719.454713608489
529,42,2023-11-23,T,32371.48852944593,159.0,2000.0,5775.40759688491
530,28,2023-10-21,P,37176.454643057994,14203.0,2000.0,7412.108023084593
531,29,2023-11-10,P,39190.05409882123,8880.0,2000.0,3713.4841539350905
532,31,2023-09-07,P,3578.5823258223427,12872.0,24676.780480761787,5175.8233063405205
533,44,2023-09-30,R,31561.34790003179,4618.5,63788.87212890981,4395.899363474664
534,23,2023-10-10,P,18310.305158183754,9379.0,2000.0,6875.722993159419
535,26,2023-11-21,R,39468.82898446024,7789.0,2000.0,5457.748675536513
536,62,2023-10-02,R,30184.06628524058,24807.0,49627.42849141645,2505.3490726345476
537,29,2023-09-30,P,2969.851005897559,18801.0,24943.53631390559,1832.3197229337939
538,39,2023-10-11,R,37634.90151825593,21579.0,96462.05963762362,5072.712760453872
539,39,2023-09-11,P,32883.42913163594,6931.0,2000.0,6683.726026004002
540,34,2023-09-10,R,24187.770278641565,0.0,11033.450310525677,7498.596569504078
541,42,2023-10-25,R,16690.474815616864,16429.0,2746.049703681764,1049.2312180542444
542,25,2023-11-28,R,9389.581326012882,3059.0,2000.0,7094.754468893969
543,40,2023-10-17,R,16792.55256156023,4047.0,2000.0,8899.904133961281
544,55,2023-10-17,R,38697.72232127056,17789.0,37097.48305941706,4177.441545326857
545,44,2023-10-03,T,13878.287677543269,15930.0,61108.11353736796,5705.505026086495
546,31,2023-11-21,R,37887.02762380677,8741.0,6936.561781206281,5583.605669667208
547,54,2023-11-17,T,25415.94710830831,8923.0,2000.0,4582.865088363031
548,44,2023-11-18,T,28696.0439644015,18262.0,48874.93875696922,5010.153980852719
549,48,2023-10-04,R,27303.61931483696,9964.0,170927.14710789686,6239.192641001283
550,56,2023-09-13,T,26337.941437600824,21147.0,2000.0,1298.5704701935383
551,28,2023-10-17,R,32917.1386836929,0.0,11282.478696737819,3296.6002422758643
552,42,2023-09-12,P,34687.11879094566,0.0,36293.208721828254,954.6229373957003
553,31,2023-11-07,R,36080.30669473916,7029.0,2000.0,2948.229276487724
554,30,2023-10-19,R,52537.66830546177,16115.0,59022.275015789666,4167.418780634945
555,32,2023-10-12,R,48717.14064141619,2154.0,2000.0,7265.805337935084
556,52,2023-09-04,T,28708.095279954487,22915.0,2000.0,4960.553004243938
557,36,2023-09-30,P,43245.867552574804,27591.0,34606.03641553071,4663.077339348377
558,50,2023-10-03,R,20816.605406558163,3805.0,87418.34305348151,5497.9009214453345
559,39,2023-11-11,P,28604.812127768422,14137.0,5943.139651532535,5905.761405875118
560,37,2023-11-06,T,17562.789704026356,15530.0,38412.06944429624,6515.424695677149
561,34,2023-11-26,T,41060.53192036789,22847.0,2000.0,6620.885465414284
562,45,2023-09-16,T,50728.11700551003,15654.0,74723.309251967,4693.510581753782
563,36,2023-11-29,R,40424.66079837669,5219.0,127410.19378025233,4911.093006460671
564,29,2023-09-17,R,24998.889455933306,2737.0,63002.61955069206,6235.145823835046
565,26,2023-10-31,P,29797.061452453825,0.0,2000.0,7268.753746559756
566,37,2023-10-25,P,29643.021578294196,10293.0,26849.886908000026,1725.7676248447788
567,33,2023-10-07,P,33868.46760207209,19423.0,2000.0,5099.785572075756
568,41,2023-11-18,P,16952.953970700433,3439.0,86404.11974788013,4100.849303772982
569,27,2023-11-02,R,18703.183864289673,7659.0,2000.0,5267.595594862237
570,50,2023-09-09,T,33461.195186027624,0.0,58279.21863730697,9421.132697243913
571,27,2023-09-07,R,34752.38093652715,6984.0,52793.683158541775,6845.494371461971
572,31,2023-11-18,P,25567.74935612523,3790.0,2000.0,5892.3366611413885
573,40,2023-09-09,R,36702.61838244064,8912.0,2000.0,3478.2225035550937
574,21,2023-09-20,R,36626.540876402134,0.0,55310.78493860854,2723.2838926481986
575,50,2023-11-12,R,33664.823530305366,5015.0,78754.29771765947,3159.8266559349986
576,40,2023-09-22,P,19700.33274204952,18754.0,2000.0,6081.800050781005
577,37,2023-09-06,T,42344.759006584645,12841.0,3760.2594321092092,5473.917071940698
578,45,2023-10-08,R,35168.89514402184,301.0,2000.0,4667.615572500767
579,28,2023-09-01,R,37816.27318649433,4113.0,49751.64249899249,1580.7289452335822
580,49,2023-09-10,R,22916.566665743034,0.0,39892.78383623102,10096.828884442442
581,58,2023-10-09,R,49041.76828789414,0.0,67800.20846538605,2584.058611743829
582,54,2023-10-25,R,23310.842421866517,25069.0,43038.81014561615,3790.272328433314
583,32,2023-10-21,R,14882.396982754537,17005.0,78364.03290639521,4357.526173188432
584,49,2023-09-29,T,38704.12031124826,1160.0,32458.156106746563,6595.184597068377
585,43,2023-10-14,P,32518.79769212946,2612.0,2000.0,3230.4816153633274
